********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M01.fccp
Collected: 2024/08/16 00:16:15
"Report Created: 2024/10/22 13:58:17"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2617.2500,4.3774,4.4369,4.4074
2618.1499,4.3798,4.4366,4.4074
2619.0500,4.3780,4.4363,4.4074
2619.9500,4.3798,4.4363,4.4074
2620.8501,4.3757,4.4363,4.4069
2621.8000,4.3763,4.4357,4.4070
2622.7500,4.3766,4.4357,4.4070
2623.6499,4.3769,4.4360,4.4069
2624.5500,4.3769,4.4363,4.4068
2625.4500,4.3786,4.4363,4.4068
2626.3501,4.3800,4.4355,4.4069
2627.2500,4.3780,4.4343,4.4068
2628.1499,4.3774,4.4349,4.4065
2629.0500,4.3780,4.4349,4.4064
2629.9500,4.3763,4.4343,4.4064
2630.8501,4.3786,4.4340,4.4062
2631.7500,4.3792,4.4340,4.4061
2632.6499,4.3809,4.4320,4.4062
2633.5500,4.3815,4.4323,4.4061
2634.4500,4.3792,4.4320,4.4059
2635.3501,4.3777,4.4331,4.4058
2636.2500,4.3780,4.4314,4.4057
2637.1499,4.3769,4.4320,4.4057
2638.0500,4.3760,4.4323,4.4055
2638.9500,4.3748,4.4314,4.4053
2639.8501,4.3763,4.4331,4.4053
2640.7500,4.3760,4.4320,4.4054
2641.6499,4.3769,4.4323,4.4054
2642.6001,4.3795,4.4311,4.4055
2643.5500,4.3792,4.4314,4.4052
2644.4500,4.3786,4.4314,4.4052
2645.3501,4.3774,4.4320,4.4049
2646.2002,4.3777,4.4300,4.4048
2647.1001,4.3777,4.4323,4.4050
2648.0500,4.3780,4.4317,4.4046
2648.9500,4.3737,4.4291,4.4043
2649.8501,4.3746,4.4311,4.4039
2650.7500,4.3720,4.4303,4.4040
2651.6499,4.3748,4.4291,4.4043
2652.5500,4.3725,4.4288,4.4038
2653.4500,4.3780,4.4285,4.4041
2654.3501,4.3769,4.4282,4.4039
2655.2500,4.3725,4.4274,4.4035
2656.1499,4.3728,4.4274,4.4031
2657.0500,4.3717,4.4265,4.4026
2657.9500,4.3720,4.4268,4.4032
2658.8501,4.3725,4.4291,4.4034
