********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 N20\E1 24 N20 GA\E1 24 N20 DWS M00.fccp
Collected: 2024/08/13 00:13:52
"Report Created: 2024/10/22 14:28:07"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2545.8501,4.3333,4.4118,4.3780
2546.7500,4.3321,4.4118,4.3777
2547.6499,4.3321,4.4115,4.3774
2548.6001,4.3301,4.4109,4.3775
2549.5500,4.3310,4.4103,4.3774
2550.4500,4.3304,4.4101,4.3772
2551.3501,4.3327,4.4092,4.3767
2552.2500,4.3324,4.4086,4.3767
2553.1499,4.3321,4.4086,4.3764
2554.0500,4.3321,4.4077,4.3764
2554.9500,4.3321,4.4072,4.3763
2555.8501,4.3324,4.4069,4.3766
2556.7500,4.3333,4.4072,4.3765
2557.6499,4.3341,4.4077,4.3765
2558.6001,4.3339,4.4066,4.3763
2559.5500,4.3347,4.4054,4.3763
2560.4500,4.3350,4.4046,4.3763
2561.3501,4.3373,4.4052,4.3762
2562.2500,4.3350,4.4034,4.3762
2563.1499,4.3370,4.4034,4.3767
2564.0500,4.3367,4.4034,4.3766
2564.9500,4.3376,4.4034,4.3768
2565.8501,4.3365,4.4043,4.3770
2566.7500,4.3382,4.4026,4.3771
2567.7000,4.3393,4.4037,4.3776
2568.6499,4.3388,4.4037,4.3779
2569.5500,4.3388,4.4034,4.3780
2570.4500,4.3388,4.4043,4.3782
2571.3501,4.3385,4.4057,4.3785
2572.2500,4.3382,4.4054,4.3783
2573.1499,4.3393,4.4037,4.3780
2574.0500,4.3385,4.4043,4.3779
2574.9500,4.3388,4.4040,4.3779
2575.8501,4.3385,4.4020,4.3774
2576.7500,4.3399,4.4040,4.3776
2577.6499,4.3391,4.4005,4.3775
