********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 L10\E1 24 L10 GA\E1 24 L10 DWS M00.fccp
Collected: 2024/08/15 16:10:09
"Report Created: 2024/10/22 14:18:48"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2454.4500,4.3636,4.4412,4.3999
2455.3501,4.3647,4.4407,4.4002
2456.2500,4.3650,4.4433,4.4007
2457.1499,4.3653,4.4424,4.4015
2458.1001,4.3662,4.4427,4.4021
2459.0500,4.3659,4.4441,4.4026
2459.9500,4.3662,4.4421,4.4032
2460.8501,4.3679,4.4435,4.4040
2461.7500,4.3688,4.4438,4.4043
2462.6499,4.3699,4.4456,4.4050
2463.5500,4.3725,4.4461,4.4056
2464.4500,4.3722,4.4450,4.4061
2465.3501,4.3725,4.4458,4.4068
2466.2500,4.3734,4.4467,4.4077
2467.1499,4.3757,4.4458,4.4082
2468.0500,4.3774,4.4473,4.4092
2469.0000,4.3774,4.4473,4.4095
2469.8999,4.3780,4.4493,4.4101
2470.8000,4.3792,4.4487,4.4108
2471.7500,4.3812,4.4479,4.4116
2472.6499,4.3806,4.4502,4.4122
2473.5500,4.3821,4.4487,4.4129
2474.3999,4.3826,4.4528,4.4137
2475.3000,4.3832,4.4513,4.4138
2476.2500,4.3835,4.4554,4.4147
2477.1499,4.3832,4.4542,4.4153
2478.0500,4.3832,4.4516,4.4156
2478.8999,4.3841,4.4574,4.4170
2479.8000,4.3838,4.4554,4.4175
2480.7002,4.3855,4.4508,4.4174
2481.5500,4.3852,4.4591,4.4190
2482.4500,4.3875,4.4562,4.4189
2483.3501,4.3887,4.4571,4.4196
2484.2500,4.3904,4.4580,4.4202
2485.1499,4.3904,4.4545,4.4201
2486.0500,4.3913,4.4577,4.4210
2486.9500,4.3916,4.4580,4.4212
2487.8501,4.3925,4.4557,4.4216
2488.7500,4.3942,4.4583,4.4224
2489.6499,4.3927,4.4585,4.4229
2490.5500,4.3956,4.4560,4.4233
2491.4500,4.3962,4.4577,4.4238
2492.3501,4.3968,4.4574,4.4244
2493.2500,4.3962,4.4560,4.4249
2494.1499,4.3953,4.4551,4.4248
2495.0500,4.3968,4.4557,4.4249
2495.9500,4.3965,4.4583,4.4259
2496.8501,4.3976,4.4568,4.4257
2497.6499,4.3982,4.4565,4.4266
2498.0000,4.3997,4.4580,4.4282
2498.2000,4.4000,4.4594,4.4284
2498.8501,4.4014,4.4585,4.4291
2499.7500,4.4037,4.4585,4.4300
2500.6499,4.4037,4.4588,4.4302
2501.5500,4.4052,4.4600,4.4315
2502.4500,4.4052,4.4597,4.4321
2503.3501,4.4089,4.4585,4.4332
2504.2500,4.4083,4.4603,4.4341
2505.1499,4.4106,4.4594,4.4346
2506.0500,4.4135,4.4591,4.4354
2506.9500,4.4144,4.4594,4.4356
2507.8501,4.4144,4.4597,4.4364
2508.7500,4.4153,4.4600,4.4367
2509.6499,4.4161,4.4611,4.4372
2510.5500,4.4179,4.4623,4.4378
2511.4500,4.4176,4.4643,4.4382
2512.3501,4.4190,4.4678,4.4388
2513.2500,4.4199,4.4681,4.4394
2514.1499,4.4196,4.4678,4.4397
2515.0500,4.4222,4.4701,4.4399
2515.9500,4.4204,4.4704,4.4406
2516.8501,4.4213,4.4707,4.4409
2517.7500,4.4219,4.4721,4.4414
2518.6499,4.4219,4.4707,4.4416
2519.5500,4.4225,4.4727,4.4418
2520.4500,4.4225,4.4721,4.4419
2521.3501,4.4228,4.4721,4.4419
2522.2500,4.4236,4.4736,4.4421
2523.1499,4.4228,4.4727,4.4422
2524.0500,4.4216,4.4730,4.4424
2524.9500,4.4219,4.4741,4.4424
2525.7998,4.4228,4.4741,4.4426
2526.7000,4.4210,4.4753,4.4428
2527.6499,4.4202,4.4759,4.4433
2528.5500,4.4233,4.4764,4.4436
2529.4500,4.4222,4.4767,4.4438
2530.2998,4.4213,4.4788,4.4439
2531.1499,4.4222,4.4767,4.4441
2532.0500,4.4228,4.4788,4.4445
2532.9500,4.4225,4.4796,4.4446
2533.8501,4.4225,4.4802,4.4450
2534.8000,4.4245,4.4811,4.4462
2535.7002,4.4256,4.4819,4.4472
2536.5500,4.4259,4.4831,4.4483
2537.4500,4.4271,4.4839,4.4490
2538.3501,4.4306,4.4857,4.4498
2539.2500,4.4297,4.4842,4.4498
2540.1499,4.4311,4.4837,4.4500
2541.0500,4.4320,4.4848,4.4502
2541.9500,4.4329,4.4854,4.4505
2542.8501,4.4331,4.4860,4.4510
2543.7500,4.4346,4.4863,4.4514
2544.6499,4.4355,4.4857,4.4517
2545.5500,4.4349,4.4854,4.4527
2546.4500,4.4366,4.4871,4.4534
2547.3501,4.4383,4.4871,4.4546
2548.2500,4.4383,4.4871,4.4553
2549.1499,4.4383,4.4883,4.4553
2550.0500,4.4355,4.4845,4.4540
2550.9500,4.4355,4.4848,4.4537
2551.8501,4.4357,4.4863,4.4550
2552.7500,4.4360,4.4857,4.4557
2553.6499,4.4366,4.4863,4.4559
2554.5500,4.4360,4.4868,4.4561
2555.4500,4.4360,4.4851,4.4564
2556.3501,4.4352,4.4860,4.4569
2557.2500,4.4352,4.4857,4.4567
2558.1499,4.4355,4.4865,4.4569
2559.0500,4.4343,4.4860,4.4572
2559.9500,4.4340,4.4839,4.4572
2560.7998,4.4340,4.4839,4.4573
2561.6499,4.4340,4.4837,4.4575
2562.5500,4.4323,4.4822,4.4577
2563.4500,4.4314,4.4831,4.4583
2564.3501,4.4314,4.4822,4.4582
2565.2500,4.4306,4.4825,4.4586
2566.1499,4.4300,4.4816,4.4588
2567.0500,4.4288,4.4816,4.4590
2567.9500,4.4288,4.4831,4.4589
2568.8501,4.4254,4.4831,4.4591
2569.7500,4.4280,4.4802,4.4593
2570.6001,4.4256,4.4796,4.4592
2571.5000,4.4259,4.4808,4.4597
2572.3999,4.4265,4.4811,4.4597
2573.2500,4.4245,4.4808,4.4601
2574.1499,4.4248,4.4796,4.4600
2575.0500,4.4248,4.4796,4.4597
2575.9500,4.4262,4.4796,4.4603
2576.8501,4.4236,4.4808,4.4601
2577.7500,4.4222,4.4802,4.4602
2578.6499,4.4248,4.4808,4.4607
2579.5500,4.4239,4.4811,4.4608
2580.4500,4.4256,4.4831,4.4608
2581.3501,4.4251,4.4814,4.4608
2582.2500,4.4256,4.4819,4.4611
2583.1001,4.4256,4.4822,4.4612
2584.0000,4.4262,4.4831,4.4610
2584.8999,4.4259,4.4848,4.4609
2585.8000,4.4280,4.4834,4.4610
2586.7002,4.4262,4.4851,4.4612
2587.5500,4.4251,4.4854,4.4609
2588.4500,4.4254,4.4863,4.4609
2589.3501,4.4248,4.4874,4.4613
2590.2500,4.4256,4.4868,4.4610
2591.1499,4.4251,4.4880,4.4612
2592.0500,4.4256,4.4877,4.4613
2592.9500,4.4277,4.4883,4.4618
2593.8501,4.4259,4.4897,4.4622
2594.7500,4.4280,4.4912,4.4621
2595.6001,4.4271,4.4909,4.4624
2596.5000,4.4277,4.4923,4.4625
2597.4500,4.4268,4.4935,4.4625
2598.3501,4.4282,4.4943,4.4626
2599.2002,4.4285,4.4946,4.4627
2600.0500,4.4259,4.4958,4.4626
2600.9500,4.4288,4.4964,4.4623
2601.8501,4.4288,4.4966,4.4624
2602.7500,4.4282,4.4992,4.4622
2603.6499,4.4282,4.4995,4.4622
2604.5500,4.4320,4.5001,4.4622
2605.4500,4.4323,4.5007,4.4626
2606.3501,4.4314,4.5013,4.4628
2607.2500,4.4320,4.5027,4.4632
2608.1001,4.4317,4.5044,4.4634
2608.9500,4.4329,4.5030,4.4640
2609.8501,4.4323,4.5047,4.4642
2610.7500,4.4314,4.5047,4.4639
2611.6499,4.4317,4.5062,4.4635
2612.5500,4.4291,4.5076,4.4637
2613.4500,4.4329,4.5079,4.4638
2614.3501,4.4303,4.5096,4.4636
2615.2500,4.4297,4.5088,4.4632
2616.1499,4.4282,4.5082,4.4631
2617.0500,4.4274,4.5091,4.4633
2617.9500,4.4256,4.5093,4.4632
2618.8501,4.4251,4.5096,4.4632
2619.7002,4.4259,4.5105,4.4634
2620.5500,4.4230,4.5108,4.4638
2621.4500,4.4251,4.5117,4.4641
2622.3501,4.4230,4.5122,4.4642
2623.2500,4.4251,4.5140,4.4650
2624.1499,4.4236,4.5157,4.4661
2625.0500,4.4233,4.5166,4.4665
2625.9500,4.4230,4.5177,4.4656
2626.8501,4.4193,4.5157,4.4642
2627.7500,4.4187,4.5154,4.4637
2628.6499,4.4176,4.5160,4.4645
2629.5500,4.4199,4.5195,4.4649
2630.3999,4.4181,4.5195,4.4645
2631.2500,4.4184,4.5192,4.4643
2632.1499,4.4173,4.5200,4.4643
2633.0500,4.4167,4.5203,4.4643
2633.9500,4.4164,4.5197,4.4643
2634.8501,4.4158,4.5206,4.4644
2635.7500,4.4161,4.5203,4.4644
2636.6499,4.4158,4.5218,4.4645
2637.5500,4.4173,4.5238,4.4649
2638.4500,4.4170,4.5238,4.4651
2639.2998,4.4170,4.5238,4.4654
2640.1499,4.4176,4.5246,4.4658
2641.0500,4.4164,4.5244,4.4655
2641.9500,4.4129,4.5223,4.4644
2642.8501,4.4150,4.5232,4.4634
2643.7500,4.4144,4.5226,4.4639
2644.6499,4.4144,4.5249,4.4644
2645.5500,4.4141,4.5244,4.4645
2646.3999,4.4144,4.5235,4.4644
2647.3000,4.4141,4.5246,4.4646
2648.2002,4.4124,4.5249,4.4647
2649.0500,4.4127,4.5252,4.4647
2649.9500,4.4132,4.5261,4.4647
2650.8501,4.4129,4.5267,4.4648
2651.7500,4.4129,4.5261,4.4650
2652.6499,4.4118,4.5261,4.4651
2653.5500,4.4132,4.5258,4.4651
2654.4500,4.4135,4.5267,4.4649
2655.3501,4.4121,4.5278,4.4650
2656.2500,4.4118,4.5272,4.4649
2657.1001,4.4098,4.5272,4.4650
2657.9500,4.4086,4.5270,4.4649
2658.8501,4.4112,4.5272,4.4652
2659.7500,4.4095,4.5267,4.4648
2660.6499,4.4089,4.5261,4.4648
2661.5500,4.4101,4.5275,4.4647
2662.4500,4.4101,4.5272,4.4650
2663.3501,4.4072,4.5272,4.4647
2664.2500,4.4063,4.5272,4.4655
2665.1001,4.4083,4.5278,4.4649
2665.9500,4.4086,4.5290,4.4648
2666.8501,4.4083,4.5281,4.4650
