********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M02.fccp
Collected: 2024/08/16 06:50:46
"Report Created: 2024/10/22 14:01:58"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 0.0 to 100.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 796089.461409"
"EU Divisor: -7442.007592"
Axial,Minimum,Maximum,Mean
6715.9000,104.6736,104.7085,104.6905
6724.6998,104.6734,104.7080,104.6895
6733.5001,104.6733,104.7058,104.6882
6742.2999,104.6750,104.7035,104.6874
6751.1002,104.6748,104.7003,104.6870
6759.9000,104.6730,104.6984,104.6862
6768.6998,104.6721,104.6972,104.6846
6777.5001,104.6707,104.6938,104.6824
6786.2999,104.6671,104.6905,104.6796
6795.1002,104.6511,104.6863,104.6753
6803.9498,104.6561,104.6842,104.6712
6812.7501,104.6478,104.6826,104.6650
6821.5504,104.6385,104.6742,104.6559
6830.4000,104.6252,104.6601,104.6429
6839.2496,104.6037,104.6436,104.6250
6848.1002,104.5854,104.6246,104.6049
6856.9498,104.5741,104.6087,104.5906
6865.7999,104.5729,104.6096,104.5904
6874.6002,104.5783,104.6222,104.6021
6883.4000,104.5925,104.6354,104.6165
6892.1998,104.6060,104.6448,104.6277
6901.0001,104.6150,104.6511,104.6343
6909.7501,104.6201,104.6513,104.6370
6918.5001,104.6202,104.6468,104.6373
6927.2999,104.6216,104.6491,104.6365
6936.1500,104.6189,104.6527,104.6355
6945.0001,104.6179,104.6538,104.6343
6953.7999,104.6170,104.6549,104.6340
6962.6500,104.6154,104.6568,104.6338
6971.5001,104.6124,104.6578,104.6334
6980.2501,104.6078,104.6568,104.6317
6989.0001,104.6065,104.6558,104.6305
6997.7501,104.6046,104.6553,104.6298
7006.4498,104.6044,104.6517,104.6291
7015.1998,104.6040,104.6500,104.6287
7024.0001,104.6068,104.6480,104.6284
7032.7999,104.6084,104.6463,104.6282
7041.6002,104.6093,104.6447,104.6276
7050.4000,104.6113,104.6417,104.6269
7059.2496,104.6100,104.6405,104.6255
7068.0499,104.6038,104.6402,104.6249
7076.7999,104.6061,104.6390,104.6238
7085.6002,104.6048,104.6389,104.6228
7094.3502,104.6058,104.6385,104.6215
7103.0499,104.6057,104.6350,104.6200
7111.7999,104.6018,104.6304,104.6163
7120.6002,104.5943,104.6260,104.6104
7129.4000,104.5728,104.6214,104.6043
7138.1998,104.5837,104.6173,104.6009
7147.0001,104.5682,104.6160,104.5977
7155.7999,104.5743,104.6147,104.5950
7164.6002,104.5698,104.6113,104.5919
7173.3502,104.5670,104.6111,104.5898
7182.0499,104.5644,104.6072,104.5872
7190.7999,104.5647,104.6013,104.5838
7199.5499,104.5636,104.5966,104.5809
7208.2501,104.5635,104.5931,104.5785
7217.0001,104.5622,104.5913,104.5760
7225.7501,104.5612,104.5880,104.5732
7234.5001,104.5591,104.5834,104.5711
7243.2999,104.5536,104.5808,104.5687
7252.1002,104.5472,104.5773,104.5658
7260.9000,104.5497,104.5744,104.5629
7269.6500,104.5456,104.5731,104.5605
7278.3502,104.5413,104.5714,104.5581
7287.0499,104.5439,104.5665,104.5556
7295.7501,104.5372,104.5618,104.5518
7304.4498,104.5348,104.5571,104.5476
7313.1998,104.5276,104.5501,104.5406
7321.9498,104.5182,104.5442,104.5304
7330.6998,104.5034,104.5294,104.5162
7339.5001,104.4858,104.5130,104.4995
7348.3502,104.4724,104.4971,104.4836
7357.1998,104.4688,104.4860,104.4765
7365.9498,104.4694,104.4950,104.4814
7374.6998,104.4805,104.5037,104.4918
7383.4498,104.4896,104.5145,104.5022
7392.1998,104.4977,104.5189,104.5093
7400.9498,104.4983,104.5201,104.5108
7409.6500,104.4939,104.5217,104.5095
7418.3502,104.4911,104.5240,104.5068
7427.1002,104.4836,104.5223,104.5031
7435.9000,104.4771,104.5212,104.5003
7444.6998,104.4736,104.5197,104.4983
7453.5001,104.4717,104.5193,104.4962
7462.2999,104.4705,104.5130,104.4936
7471.0499,104.4686,104.5110,104.4914
7479.7501,104.4598,104.5071,104.4881
7488.4498,104.4569,104.5044,104.4854
7497.1500,104.4619,104.5017,104.4832
7505.9000,104.4602,104.5025,104.4815
7514.6500,104.4575,104.5022,104.4803
7523.4000,104.4549,104.5021,104.4786
7532.1998,104.4521,104.5018,104.4766
7541.0504,104.4289,104.5025,104.4742
7549.9000,104.4501,104.5001,104.4718
7558.6998,104.4439,104.4971,104.4690
7567.4498,104.4457,104.4930,104.4661
7576.1500,104.4385,104.4911,104.4634
7584.9000,104.4387,104.4887,104.4609
7593.6500,104.4297,104.4872,104.4575
