********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 E06\E1 24 E06 GA\E1 24 E06 DWS M00.fccp
Collected: 2024/08/19 00:26:57
"Report Created: 2024/10/22 13:49:56"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 788012.215099"
"EU Divisor: -7372.416702"
Axial,Minimum,Maximum,Mean
2592.7501,103.8997,103.9398,103.9227
2593.6500,103.9006,103.9407,103.9236
2594.5499,103.9015,103.9389,103.9234
2595.4500,103.9019,103.9398,103.9237
2596.3500,103.9023,103.9406,103.9244
2597.2501,103.9045,103.9411,103.9249
2598.1500,103.9044,103.9411,103.9254
2599.0499,103.9045,103.9415,103.9258
2599.9500,103.9060,103.9426,103.9262
2600.8500,103.9073,103.9423,103.9266
2601.7501,103.9076,103.9429,103.9270
2602.6500,103.9076,103.9433,103.9274
2603.5001,103.9084,103.9455,103.9280
2604.3500,103.9102,103.9461,103.9289
2605.2501,103.9103,103.9442,103.9288
2606.1500,103.9110,103.9453,103.9296
2607.0499,103.9117,103.9457,103.9302
2607.9500,103.9126,103.9459,103.9306
2608.8500,103.9129,103.9460,103.9311
2609.7501,103.9137,103.9464,103.9314
2610.6500,103.9145,103.9474,103.9319
2611.5499,103.9144,103.9471,103.9321
2612.4500,103.9155,103.9476,103.9326
2613.3500,103.9159,103.9487,103.9332
2614.2501,103.9163,103.9479,103.9334
2615.1500,103.9164,103.9491,103.9338
2616.0001,103.9170,103.9498,103.9342
2616.8500,103.9170,103.9497,103.9344
2617.7501,103.9163,103.9579,103.9361
2618.6500,103.9185,103.9502,103.9352
2619.5499,103.9186,103.9507,103.9357
2620.4500,103.9197,103.9507,103.9358
2621.3500,103.9195,103.9510,103.9364
2622.2501,103.9195,103.9520,103.9369
2623.1500,103.9205,103.9525,103.9372
2624.0499,103.9206,103.9568,103.9377
2624.9500,103.9205,103.9838,103.9391
2625.8500,103.9212,103.9535,103.9383
2626.7501,103.9217,103.9544,103.9391
2627.6002,103.9223,103.9548,103.9395
2628.4500,103.9227,103.9776,103.9404
2629.3500,103.9227,103.9544,103.9397
2630.2501,103.9242,103.9551,103.9402
2631.1500,103.9246,103.9554,103.9407
2632.0499,103.9251,103.9562,103.9412
2632.9500,103.9250,103.9562,103.9416
2633.8500,103.9254,103.9646,103.9427
2634.7501,103.9261,103.9570,103.9422
2635.6500,103.9269,103.9574,103.9425
2636.5499,103.9271,103.9596,103.9431
2637.4500,103.9276,103.9579,103.9434
2638.3500,103.9277,103.9586,103.9436
2639.2501,103.9270,104.0003,103.9465
2640.1002,103.9286,103.9597,103.9443
2640.9500,103.9296,103.9592,103.9447
2641.8500,103.9292,103.9597,103.9449
2642.7501,103.9301,103.9647,103.9454
2643.6500,103.9303,103.9601,103.9456
2644.5499,103.9282,103.9601,103.9458
2645.4500,103.9304,103.9605,103.9464
2646.3500,103.9311,103.9613,103.9472
2647.2501,103.9316,103.9639,103.9481
2648.1500,103.9327,103.9615,103.9477
2649.0499,103.9334,103.9647,103.9484
2649.9000,103.9333,103.9703,103.9491
2650.7501,103.9337,103.9643,103.9490
2651.6500,103.9341,103.9762,103.9506
2652.5499,103.9349,103.9908,103.9526
2653.4500,103.9347,103.9994,103.9544
2654.3500,103.9357,103.9658,103.9509
2655.2501,103.9361,103.9746,103.9514
2656.1500,103.9369,103.9798,103.9525
2657.0499,103.9369,103.9659,103.9522
2657.9500,103.9381,103.9666,103.9527
2658.7999,103.9383,103.9672,103.9532
2659.6500,103.9389,103.9673,103.9536
2660.5499,103.9388,103.9701,103.9544
2661.4500,103.9400,103.9689,103.9552
2662.3500,103.9410,103.9756,103.9564
2663.2501,103.9411,103.9807,103.9569
2664.1500,103.9419,103.9735,103.9571
2665.0499,103.9426,104.0298,103.9603
2665.9500,103.9425,103.9933,103.9583
2666.8500,103.9441,104.0098,103.9611
2667.7501,103.9448,103.9810,103.9594
2668.6002,103.9452,104.0121,103.9611
2669.4500,103.9461,103.9989,103.9601
2670.3500,103.9464,103.9742,103.9604
2671.2501,103.9468,103.9730,103.9593
2672.1500,103.9480,103.9738,103.9598
2673.0499,103.9490,103.9733,103.9599
2673.9500,103.9492,103.9739,103.9603
2674.8500,103.9497,103.9745,103.9605
2675.7501,103.9503,103.9748,103.9608
2676.6500,103.9510,103.9752,103.9611
2677.5499,103.9509,103.9761,103.9615
2678.4000,103.9513,103.9762,103.9618
2679.2501,103.9520,103.9765,103.9622
2680.1500,103.9511,103.9772,103.9628
2681.0499,103.9513,103.9773,103.9630
2681.9500,103.9513,103.9780,103.9634
2682.8500,103.9513,103.9791,103.9638
2683.7501,103.9513,103.9787,103.9639
2684.6500,103.9501,103.9795,103.9645
2685.5499,103.9505,103.9847,103.9655
2686.4000,103.9505,103.9952,103.9667
2687.2501,103.9509,103.9838,103.9659
2688.1500,103.9502,103.9806,103.9658
2689.0499,103.9505,103.9802,103.9659
2689.9500,103.9495,103.9813,103.9665
2690.8500,103.9498,103.9818,103.9669
2691.7501,103.9498,103.9822,103.9675
2692.6500,103.9492,103.9834,103.9683
2693.5499,103.9490,103.9876,103.9688
2694.4000,103.9491,103.9840,103.9687
2695.2501,103.9501,103.9840,103.9693
2696.1500,103.9491,103.9837,103.9693
2697.0499,103.9494,103.9840,103.9697
2697.9500,103.9491,103.9844,103.9700
2698.8500,103.9492,103.9852,103.9708
2699.7501,103.9492,103.9849,103.9714
2700.6500,103.9499,103.9864,103.9718
2701.5499,103.9499,103.9864,103.9723
2702.4500,103.9507,103.9868,103.9725
2703.2999,103.9501,103.9871,103.9730
2704.1500,103.9514,103.9874,103.9735
2705.0499,103.9511,103.9882,103.9741
2705.9500,103.9525,103.9883,103.9747
2706.8500,103.9528,103.9891,103.9750
2707.7501,103.9524,103.9893,103.9753
2708.6500,103.9524,103.9887,103.9756
2709.5499,103.9540,103.9905,103.9763
2710.4500,103.9540,103.9912,103.9768
2711.2999,103.9543,103.9909,103.9770
2712.1500,103.9539,103.9920,103.9776
2713.0499,103.9541,103.9928,103.9782
2713.9500,103.9548,103.9924,103.9781
2714.8500,103.9549,103.9931,103.9786
2715.7501,103.9559,103.9931,103.9789
2716.6500,103.9554,103.9946,103.9795
2717.5499,103.9564,103.9948,103.9799
2718.4500,103.9564,103.9948,103.9800
2719.2999,103.9568,103.9948,103.9803
2720.1500,103.9574,103.9955,103.9807
2721.0499,103.9578,103.9960,103.9809
2721.9500,103.9583,103.9975,103.9817
2722.8500,103.9593,103.9996,103.9821
2723.7501,103.9590,103.9994,103.9823
2724.6500,103.9594,103.9992,103.9826
2725.5499,103.9601,103.9988,103.9828
2726.4500,103.9602,104.0012,103.9833
2727.2999,103.9605,104.0003,103.9833
2728.2000,103.9608,104.0053,103.9842
2729.1002,103.9619,104.0009,103.9842
2729.9500,103.9621,104.0055,103.9851
2730.8500,103.9627,104.0027,103.9851
2731.7501,103.9632,104.0062,103.9862
2732.6500,103.9628,104.0057,103.9862
2733.5499,103.9619,104.0049,103.9860
2734.4500,103.9628,104.0058,103.9864
2735.3500,103.9625,104.0066,103.9865
2736.2501,103.9642,104.0065,103.9869
2737.1500,103.9646,104.0072,103.9873
2738.0499,103.9654,104.0079,103.9876
2738.9500,103.9650,104.0083,103.9878
2739.8500,103.9628,104.0088,103.9883
2740.7501,103.9668,104.0095,103.9888
