********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 M03\E1 24 M03 GA\E1 24 M03 DWS M01.fccp
Collected: 2024/08/17 20:37:33
"Report Created: 2024/10/22 14:23:36"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 790038.979334"
"EU Divisor: -7389.708984"
Axial,Minimum,Maximum,Mean
4777.4000,104.5584,104.6469,104.6044
4786.3502,104.5593,104.6490,104.6060
4795.2496,104.5581,104.6511,104.6071
4804.1998,104.5576,104.6535,104.6085
4813.1998,104.5566,104.6566,104.6096
4822.1500,104.5553,104.6591,104.6107
4831.1002,104.5539,104.6658,104.6118
4840.0504,104.5509,104.6727,104.6132
4849.0001,104.5467,104.6802,104.6141
4857.9498,104.5394,104.6852,104.6149
4866.8502,104.5335,104.6888,104.6151
4875.7496,104.5270,104.6921,104.6146
4884.6500,104.5144,104.6949,104.6133
4893.5504,104.4964,104.6983,104.6112
4902.4498,104.4891,104.6974,104.6083
4911.3502,104.5022,104.6918,104.6118
4920.2496,104.5316,104.6840,104.6158
4929.1500,104.5463,104.6738,104.6115
4938.0001,104.5396,104.6604,104.5998
4946.8502,104.5277,104.6419,104.5830
4955.6998,104.5182,104.6183,104.5660
4964.5504,104.5160,104.5999,104.5566
4973.4498,104.5204,104.5964,104.5593
4982.2999,104.5466,104.6212,104.5830
4991.1002,104.5752,104.6440,104.6069
4999.9498,104.5983,104.6593,104.6267
5008.7999,104.6160,104.6708,104.6412
5017.6002,104.6260,104.6811,104.6514
5026.4498,104.6335,104.6864,104.6570
5035.2999,104.6377,104.6921,104.6614
5044.1500,104.6423,104.6961,104.6647
5053.0504,104.6449,104.7006,104.6689
5061.9498,104.6482,104.7048,104.6738
5070.7999,104.6520,104.7080,104.6784
5079.6002,104.6581,104.7080,104.6814
5088.4000,104.6616,104.7078,104.6833
5097.1998,104.6627,104.7086,104.6847
5106.0001,104.6626,104.7086,104.6859
5114.7999,104.6635,104.7067,104.6856
5123.6002,104.6650,104.7070,104.6871
5132.4498,104.6665,104.7070,104.6882
5141.2999,104.6684,104.7064,104.6891
5150.1500,104.6727,104.7063,104.6916
5159.0001,104.6748,104.7070,104.6946
5167.8502,104.6783,104.7080,104.6969
5176.6998,104.6836,104.7097,104.6996
5185.5001,104.6884,104.7151,104.7037
5194.2501,104.6959,104.7189,104.7087
5203.0001,104.7053,104.7289,104.7163
5211.6998,104.7110,104.7396,104.7246
5220.4000,104.7164,104.7470,104.7295
5229.1500,104.7139,104.7473,104.7277
5237.9000,104.7104,104.7416,104.7235
5246.6500,104.7067,104.7386,104.7209
5255.4000,104.7048,104.7377,104.7208
5264.1500,104.7048,104.7393,104.7216
5272.8502,104.7064,104.7416,104.7233
5281.5499,104.7078,104.7431,104.7245
5290.2501,104.7108,104.7442,104.7261
5299.0001,104.7122,104.7451,104.7284
5307.7501,104.7131,104.7477,104.7300
5316.5504,104.7125,104.7499,104.7300
5325.3502,104.7113,104.7509,104.7296
5334.1500,104.7117,104.7515,104.7305
5343.0001,104.7137,104.7516,104.7311
5351.7999,104.7143,104.7512,104.7314
5360.6002,104.7143,104.7497,104.7313
5369.4000,104.7147,104.7492,104.7313
5378.1998,104.7162,104.7481,104.7318
5387.0001,104.7202,104.7467,104.7332
5395.7999,104.7246,104.7480,104.7362
5404.6002,104.7305,104.7505,104.7402
5413.4000,104.7283,104.7550,104.7422
5422.1998,104.7200,104.7570,104.7386
5431.0001,104.7075,104.7488,104.7278
5439.7999,104.6883,104.7354,104.7113
5448.6002,104.6668,104.7164,104.6912
5457.4498,104.6559,104.6982,104.6753
5466.2999,104.6561,104.6913,104.6743
5475.1002,104.6721,104.7095,104.6913
5483.9000,104.6959,104.7328,104.7149
5492.7496,104.7162,104.7543,104.7368
5501.6002,104.7305,104.7714,104.7542
5510.4000,104.7411,104.7845,104.7659
5519.2496,104.7472,104.7907,104.7714
5528.1002,104.7515,104.7913,104.7741
5536.9498,104.7568,104.7890,104.7760
5545.8502,104.7589,104.7882,104.7769
5554.6998,104.7631,104.7875,104.7784
5563.5504,104.7675,104.7892,104.7805
5572.4000,104.7703,104.7913,104.7820
5581.1998,104.7721,104.7934,104.7831
5590.0001,104.7745,104.7952,104.7849
5598.7501,104.7750,104.7978,104.7871
5607.5504,104.7763,104.8028,104.7898
5616.4000,104.7775,104.8083,104.7927
5625.1998,104.7791,104.8136,104.7960
5634.0001,104.7803,104.8174,104.7979
5642.7999,104.7819,104.8217,104.8004
5651.6002,104.7834,104.8246,104.8024
5660.4000,104.7846,104.8262,104.8042
5669.1998,104.7869,104.8281,104.8061
5678.0001,104.7909,104.8307,104.8091
5686.7501,104.7952,104.8336,104.8130
5695.5001,104.7993,104.8388,104.8195
5704.2999,104.8082,104.8488,104.8279
5713.1002,104.8128,104.8557,104.8333
5721.9000,104.8090,104.8551,104.8318
5730.6998,104.8057,104.8489,104.8263
5739.5001,104.8041,104.8417,104.8222
5748.2999,104.8037,104.8376,104.8205
5757.1002,104.8040,104.8378,104.8199
5765.9498,104.8021,104.8381,104.8192
5774.7999,104.8013,104.8386,104.8194
5783.6002,104.7991,104.8396,104.8194
5792.3502,104.7980,104.8404,104.8196
5801.1002,104.7960,104.8415,104.8201
5809.8502,104.7956,104.8440,104.8210
5818.6002,104.7947,104.8488,104.8223
5827.4000,104.7910,104.8537,104.8236
5836.1998,104.7896,104.8585,104.8258
5845.0001,104.7856,104.8649,104.8277
5853.7999,104.7819,104.8717,104.8291
5862.6002,104.7754,104.8784,104.8301
5871.4000,104.7693,104.8869,104.8315
5880.1998,104.7661,104.8956,104.8339
5889.0001,104.7637,104.9028,104.8369
5897.7501,104.7607,104.9104,104.8398
5906.5001,104.7532,104.9179,104.8416
5915.2999,104.7321,104.9210,104.8374
5924.1002,104.6924,104.9209,104.8219
5932.9000,104.6650,104.9121,104.7995
5941.6998,104.6634,104.8917,104.7818
5950.5001,104.6626,104.8635,104.7642
5959.2999,104.6664,104.8385,104.7550
5968.0499,104.6796,104.8380,104.7641
5976.7999,104.7099,104.8581,104.7872
5985.5499,104.7409,104.8772,104.8118
5994.2501,104.7698,104.8901,104.8321
6003.0001,104.7932,104.8968,104.8471
6011.7501,104.8094,104.8997,104.8567
6020.4498,104.8227,104.9016,104.8627
6029.1500,104.8301,104.9036,104.8666
6036.4000,104.8353,104.9053,104.8685
6039.3502,104.8357,104.9052,104.8700
6039.4000,104.8424,104.9063,104.8723
6040.2501,104.8400,104.9044,104.8699
6045.5001,104.8428,104.9048,104.8727
6054.2999,104.8499,104.9060,104.8763
6063.1500,104.8530,104.9079,104.8790
6071.9498,104.8564,104.9108,104.8812
6080.6998,104.8589,104.9128,104.8836
6089.4498,104.8627,104.9139,104.8861
6098.1998,104.8658,104.9156,104.8888
6107.0001,104.8694,104.9175,104.8909
6115.7999,104.8706,104.9209,104.8932
6124.6500,104.8721,104.9233,104.8946
6133.5001,104.8745,104.9256,104.8965
6142.2999,104.8765,104.9267,104.8976
6151.1002,104.8738,104.9267,104.8979
6159.9000,104.8740,104.9271,104.8980
6168.6998,104.8721,104.9271,104.8980
6177.5001,104.8726,104.9273,104.8993
6186.2999,104.8761,104.9286,104.9023
6195.1002,104.8833,104.9343,104.9082
6203.8502,104.8890,104.9412,104.9140
6212.6002,104.8917,104.9432,104.9156
6221.3502,104.8888,104.9388,104.9114
6230.0499,104.8871,104.9308,104.9057
6238.7501,104.8840,104.9270,104.9021
6247.5001,104.8834,104.9243,104.9000
6256.2501,104.8828,104.9210,104.8993
6265.0001,104.8823,104.9215,104.8988
6273.7501,104.8803,104.9227,104.8982
6282.4498,104.8791,104.9223,104.8980
6291.1500,104.8782,104.9238,104.8985
6299.8502,104.8769,104.9259,104.8992
6308.5499,104.8777,104.9273,104.9000
6317.2999,104.8795,104.9278,104.9009
6326.0499,104.8807,104.9279,104.9012
6334.7501,104.8850,104.9267,104.9021
6343.5001,104.8869,104.9247,104.9020
6352.2501,104.8861,104.9235,104.9020
6361.0001,104.8845,104.9243,104.9022
6369.7501,104.8823,104.9247,104.9025
6378.4498,104.8806,104.9252,104.9030
6387.1002,104.8795,104.9259,104.9043
6395.6998,104.8807,104.9258,104.9056
6404.3004,104.8776,104.9246,104.9054
6412.9000,104.8708,104.9212,104.9003
6421.4996,104.8588,104.9132,104.8894
6430.1500,104.8413,104.9001,104.8716
6438.8004,104.8205,104.8788,104.8497
6447.5001,104.8075,104.8568,104.8292
6456.2501,104.8071,104.8428,104.8231
6464.9498,104.8213,104.8557,104.8359
6473.6500,104.8436,104.8783,104.8596
6482.4000,104.8671,104.8989,104.8823
6491.1500,104.8838,104.9151,104.8997
6499.8502,104.8957,104.9256,104.9112
6508.4996,104.9024,104.9330,104.9172
6517.1998,104.9060,104.9351,104.9199
6525.9498,104.9035,104.9385,104.9209
6534.6998,104.9048,104.9420,104.9227
6543.4498,104.9051,104.9462,104.9243
6552.1998,104.9060,104.9491,104.9262
6560.9498,104.9105,104.9520,104.9277
6569.6500,104.9094,104.9554,104.9286
6578.3502,104.9072,104.9577,104.9290
6587.0499,104.9072,104.9572,104.9285
6595.7501,104.9059,104.9581,104.9276
6604.4000,104.9049,104.9591,104.9271
6613.0499,104.9051,104.9587,104.9266
6621.7501,104.9048,104.9583,104.9262
6630.4498,104.9070,104.9554,104.9259
6639.1500,104.9063,104.9529,104.9253
6647.9000,104.9062,104.9504,104.9252
6656.6500,104.9024,104.9487,104.9248
6665.3502,104.8994,104.9484,104.9242
6674.0499,104.8986,104.9500,104.9245
6682.7501,104.8993,104.9522,104.9263
6691.4498,104.9013,104.9550,104.9288
6700.1500,104.9039,104.9575,104.9300
6708.8502,104.9030,104.9575,104.9290
6717.6002,104.8990,104.9553,104.9249
6726.3502,104.8929,104.9492,104.9184
6735.0499,104.8887,104.9426,104.9135
6743.7501,104.8865,104.9373,104.9105
6752.5001,104.8844,104.9325,104.9083
6761.2501,104.8817,104.9290,104.9056
6769.9498,104.8819,104.9271,104.9038
6778.6500,104.8814,104.9265,104.9027
6787.3502,104.8802,104.9250,104.9015
6796.0499,104.8783,104.9250,104.9001
6804.7999,104.8782,104.9238,104.8987
6813.4996,104.8783,104.9236,104.8979
6822.1998,104.8777,104.9252,104.8971
6830.9498,104.8756,104.9244,104.8956
6839.6500,104.8725,104.9236,104.8930
6848.3502,104.8703,104.9248,104.8913
6857.0499,104.8653,104.9266,104.8908
6865.7501,104.8639,104.9262,104.8896
6874.5001,104.8589,104.9238,104.8874
6883.2501,104.8538,104.9225,104.8857
6891.9498,104.8477,104.9206,104.8841
6900.6500,104.8399,104.9174,104.8806
6909.3004,104.8271,104.9106,104.8723
6917.9498,104.8099,104.9029,104.8599
6926.6500,104.7861,104.8896,104.8403
6935.3502,104.7583,104.8707,104.8169
6944.1002,104.7363,104.8492,104.7971
6952.8502,104.7269,104.8404,104.7906
6961.5499,104.7248,104.8560,104.8009
6970.2999,104.7311,104.8809,104.8211
6979.0499,104.7493,104.8979,104.8404
6987.7501,104.7741,104.9072,104.8543
6996.4498,104.7914,104.9114,104.8619
7005.1500,104.8040,104.9151,104.8670
7013.8502,104.8127,104.9160,104.8685
7022.5499,104.8212,104.9152,104.8701
7031.2501,104.8275,104.9132,104.8708
7039.9498,104.8324,104.9102,104.8709
7048.6500,104.8363,104.9072,104.8713
7057.3502,104.8405,104.9052,104.8713
7066.0499,104.8428,104.9047,104.8709
7074.7501,104.8439,104.9053,104.8721
7083.4000,104.8449,104.9063,104.8731
7092.0499,104.8446,104.9058,104.8727
7100.7501,104.8401,104.9048,104.8715
7109.4498,104.8442,104.9047,104.8702
7118.1998,104.8436,104.9029,104.8679
7126.9498,104.8431,104.9001,104.8649
7135.6500,104.8404,104.8975,104.8624
7144.3502,104.8358,104.8926,104.8589
7153.0499,104.8315,104.8880,104.8559
7161.7501,104.8290,104.8825,104.8540
7170.4498,104.8267,104.8782,104.8523
7179.1002,104.8227,104.8776,104.8500
7187.6998,104.8200,104.8779,104.8488
7196.3004,104.8177,104.8772,104.8477
7204.9000,104.8118,104.8749,104.8441
7213.5499,104.8082,104.8711,104.8397
7222.1998,104.8052,104.8661,104.8355
7230.8502,104.7991,104.8591,104.8297
7239.5499,104.7928,104.8492,104.8235
7248.2501,104.7882,104.8440,104.8193
7257.0001,104.7848,104.8426,104.8152
7265.7501,104.7809,104.8392,104.8105
7274.4498,104.7811,104.8370,104.8077
7283.1998,104.7791,104.8363,104.8058
7291.9498,104.7767,104.8358,104.8039
7300.6500,104.7734,104.8344,104.8023
7309.3502,104.7742,104.8334,104.8009
7318.1002,104.7754,104.8304,104.7994
7326.8502,104.7745,104.8242,104.7967
7335.5499,104.7706,104.8185,104.7937
7344.2999,104.7675,104.8145,104.7897
7353.0499,104.7629,104.8099,104.7850
7361.7999,104.7570,104.8039,104.7800
7370.5499,104.7530,104.7975,104.7754
7379.2999,104.7505,104.7929,104.7713
